virus,reference,hi
EPI505205,EPI1868486,4.190839694656488
EPI505205,EPI1868485,4.190839694656488
EPI505205,EPI301762,1.1515151515151523
EPI505205,EPI318272,1.1515151515151523
EPI505205,EPI319241,4.8235294117647065
EPI505205,EPI326342,4.8235294117647065
EPI505205,EPI309763,4.8235294117647065
EPI505205,EPI302233,4.8235294117647065
EPI505205,EPI302327,4.8235294117647065
EPI505205,EPI349106,1.8837209302325604
EPI505205,EPI2420071,1.8837209302325604
EPI505205,EPI349103,1.8837209302325604
EPI505205,EPI1868550,1.8837209302325604
EPI505205,EPI353906,1.8837209302325604
EPI505205,EPI358028,4.926829268292685
EPI505205,EPI391247,4.926829268292683
EPI505205,EPI1868551,4.926829268292684
EPI505205,EPI460558,1.5333333333333368
EPI505205,EPI572205,3.0000000000000018
EPI505205,EPI426061,3.4705882352941186
EPI505205,EPI507043,2.8939393939393967
EPI505205,EPI407150,2.8939393939393967
EPI1090046,EPI1868486,4.190839694656488
EPI1090046,EPI1868485,4.190839694656488
EPI1090046,EPI301762,1.1515151515151523
EPI1090046,EPI318272,1.1515151515151523
EPI1090046,EPI319241,4.8235294117647065
EPI1090046,EPI326342,4.8235294117647065
EPI1090046,EPI309763,4.8235294117647065
EPI1090046,EPI302233,4.8235294117647065
EPI1090046,EPI302327,4.8235294117647065
EPI1090046,EPI349106,1.6837209302325604
EPI1090046,EPI2420071,1.6837209302325604
EPI1090046,EPI349103,1.6837209302325604
EPI1090046,EPI1868550,1.6837209302325604
EPI1090046,EPI353906,1.6837209302325604
EPI1090046,EPI358028,3.926829268292684
EPI1090046,EPI391247,3.926829268292684
EPI1090046,EPI1868551,3.9268292682926838
EPI1090046,EPI460558,0.5333333333333368
EPI1090046,EPI572205,2.0000000000000018
EPI1090046,EPI426061,3.2705882352941185
EPI1090046,EPI507043,2.22727272727273
EPI1090046,EPI407150,2.22727272727273
EPI503343,EPI1868486,4.190839694656488
EPI503343,EPI1868485,4.190839694656488
EPI503343,EPI301762,1.1515151515151523
EPI503343,EPI318272,1.1515151515151523
EPI503343,EPI319241,4.8235294117647065
EPI503343,EPI326342,4.8235294117647065
EPI503343,EPI309763,4.8235294117647065
EPI503343,EPI302233,4.8235294117647065
EPI503343,EPI302327,4.8235294117647065
EPI503343,EPI349106,0.6837209302325604
EPI503343,EPI2420071,0.6837209302325604
EPI503343,EPI349103,0.6837209302325604
EPI503343,EPI1868550,0.6837209302325604
EPI503343,EPI353906,0.6837209302325604
EPI503343,EPI358028,3.926829268292684
EPI503343,EPI391247,3.9268292682926838
EPI503343,EPI1868551,3.9268292682926838
EPI503343,EPI460558,0.5333333333333368
EPI503343,EPI572205,3.0000000000000018
EPI503343,EPI426061,2.2705882352941185
EPI503343,EPI507043,3.22727272727273
EPI503343,EPI407150,3.22727272727273
EPI507043,EPI360950,0.14166666666666572
EPI407150,EPI360950,0.14166666666666572
EPI507043,EPI609665,6.2727272727272725
EPI407150,EPI609665,6.2727272727272725
EPI507043,EPI397362,4.545454545454547
EPI507043,EPI397072,4.545454545454547
EPI407150,EPI397362,4.545454545454547
EPI407150,EPI397072,4.545454545454547
EPI487694,EPI1868486,3.190839694656489
EPI487694,EPI1868485,3.190839694656489
EPI487694,EPI301762,0.15151515151515227
EPI487694,EPI318272,0.15151515151515227
EPI487694,EPI319241,3.8235294117647065
EPI487694,EPI326342,3.8235294117647065
EPI487694,EPI309763,3.8235294117647065
EPI487694,EPI302233,3.8235294117647065
EPI487694,EPI302327,3.8235294117647065
EPI487694,EPI349106,0.6837209302325604
EPI487694,EPI2420071,0.6837209302325604
EPI487694,EPI349103,0.6837209302325604
EPI487694,EPI1868550,0.6837209302325604
EPI487694,EPI353906,0.6837209302325604
EPI487694,EPI360950,0.47499999999999964
EPI487694,EPI358028,0.9268292682926838
EPI487694,EPI391247,0.9268292682926838
EPI487694,EPI1868551,0.9268292682926838
EPI487694,EPI460558,0.0
EPI487694,EPI507043,4.0
EPI487694,EPI407150,4.0
EPI487694,EPI572205,1.0000000000000018
EPI487694,EPI426061,2.2705882352941185
EPI474911,EPI1868486,4.190839694656488
EPI474911,EPI1868485,4.190839694656488
EPI474911,EPI301762,0.15151515151515227
EPI474911,EPI318272,0.15151515151515227
EPI474911,EPI319241,3.8235294117647065
EPI474911,EPI326342,3.8235294117647065
EPI474911,EPI309763,3.8235294117647065
EPI474911,EPI302233,3.8235294117647065
EPI474911,EPI302327,3.8235294117647065
EPI474911,EPI349106,0.18372093023256042
EPI474911,EPI2420071,0.18372093023256042
EPI474911,EPI349103,0.18372093023256042
EPI474911,EPI1868550,0.18372093023256042
EPI474911,EPI353906,0.18372093023256042
EPI474911,EPI360950,0.47499999999999964
EPI474911,EPI358028,0.9268292682926838
EPI474911,EPI391247,0.9268292682926838
EPI474911,EPI1868551,0.9268292682926838
EPI474911,EPI460558,0.0
EPI474911,EPI507043,5.999999999999999
EPI474911,EPI407150,5.999999999999999
EPI474911,EPI572205,1.0000000000000018
EPI474911,EPI426061,1.2705882352941185
EPI487700,EPI1868486,4.190839694656488
EPI487700,EPI1868485,4.190839694656488
EPI487700,EPI301762,0.15151515151515227
EPI487700,EPI318272,0.15151515151515227
EPI487700,EPI319241,3.8235294117647065
EPI487700,EPI326342,3.8235294117647065
EPI487700,EPI309763,3.8235294117647065
EPI487700,EPI302233,3.8235294117647065
EPI487700,EPI302327,3.8235294117647065
EPI487700,EPI349106,0.6837209302325604
EPI487700,EPI2420071,0.6837209302325604
EPI487700,EPI349103,0.6837209302325604
EPI487700,EPI1868550,0.6837209302325604
EPI487700,EPI353906,0.6837209302325604
EPI487700,EPI360950,0.47499999999999964
EPI487700,EPI358028,0.9268292682926838
EPI487700,EPI391247,0.9268292682926838
EPI487700,EPI1868551,0.9268292682926838
EPI487700,EPI460558,0.0
EPI487700,EPI507043,5.999999999999999
EPI487700,EPI407150,5.999999999999999
EPI487700,EPI572205,2.0000000000000018
EPI487700,EPI426061,2.2705882352941185
EPI557229,EPI1868486,4.190839694656488
EPI557229,EPI1868485,4.190839694656488
EPI557229,EPI349106,3.6837209302325595
EPI557229,EPI2420071,3.6837209302325595
EPI557229,EPI349103,3.68372093023256
EPI557229,EPI1868550,3.6837209302325595
EPI557229,EPI353906,3.6837209302325595
EPI557229,EPI358028,5.926829268292683
EPI557229,EPI391247,5.926829268292683
EPI557229,EPI1868551,5.926829268292683
EPI557229,EPI460558,2.5333333333333368
EPI557229,EPI426061,4.2705882352941185
EPI557229,EPI508254,1.7931034482758612
EPI557229,EPI515296,1.7931034482758612
EPI557229,EPI530677,1.7931034482758612
EPI557229,EPI530679,1.7931034482758612
EPI557229,EPI586293,1.5286738351254483
EPI557229,EPI540526,1.5286738351254483
EPI557229,EPI888883,1.5286738351254483
EPI557229,EPI1868552,1.5286738351254483
EPI557229,EPI588704,1.8097345132743365
EPI557229,EPI550842,1.8097345132743365
EPI557229,EPI539806,1.8097345132743365
EPI557229,EPI543726,1.8097345132743365
EPI557342,EPI1868486,3.190839694656489
EPI557342,EPI1868485,3.190839694656489
EPI557342,EPI349106,2.6837209302325604
EPI557342,EPI2420071,2.6837209302325604
EPI557342,EPI349103,2.6837209302325604
EPI557342,EPI1868550,2.6837209302325604
EPI557342,EPI353906,2.6837209302325604
EPI557342,EPI358028,4.926829268292685
EPI557342,EPI391247,4.926829268292684
EPI557342,EPI1868551,4.926829268292684
EPI557342,EPI460558,1.5333333333333368
EPI557342,EPI426061,3.2705882352941185
EPI557342,EPI508254,0.7931034482758612
EPI557342,EPI515296,0.7931034482758612
EPI557342,EPI530677,0.7931034482758612
EPI557342,EPI530679,0.7931034482758612
EPI557342,EPI586293,1.5286738351254483
EPI557342,EPI540526,1.5286738351254483
EPI557342,EPI888883,1.5286738351254483
EPI557342,EPI1868552,1.5286738351254483
EPI557342,EPI588704,1.8097345132743365
EPI557342,EPI550842,1.8097345132743365
EPI557342,EPI539806,1.8097345132743365
EPI557342,EPI543726,1.8097345132743365
EPI557231,EPI1868486,4.190839694656488
EPI557231,EPI1868485,4.190839694656488
EPI557231,EPI349106,2.6837209302325604
EPI557231,EPI2420071,2.6837209302325604
EPI557231,EPI349103,2.6837209302325604
EPI557231,EPI1868550,2.6837209302325604
EPI557231,EPI353906,2.6837209302325604
EPI557231,EPI358028,4.926829268292685
EPI557231,EPI391247,4.926829268292684
EPI557231,EPI1868551,4.926829268292684
EPI557231,EPI460558,2.5333333333333368
EPI557231,EPI426061,4.2705882352941185
EPI557231,EPI508254,1.2931034482758612
EPI557231,EPI515296,1.2931034482758612
EPI557231,EPI530677,1.2931034482758612
EPI557231,EPI530679,1.2931034482758612
EPI557231,EPI586293,1.5286738351254483
EPI557231,EPI540526,1.5286738351254483
EPI557231,EPI888883,1.5286738351254483
EPI557231,EPI1868552,1.5286738351254483
EPI557231,EPI588704,2.3097345132743357
EPI557231,EPI550842,2.3097345132743357
EPI557231,EPI539806,2.3097345132743357
EPI557231,EPI543726,2.3097345132743357
EPI557025,EPI1868486,4.190839694656488
EPI557025,EPI1868485,4.190839694656488
EPI557025,EPI349106,1.6837209302325604
EPI557025,EPI2420071,1.6837209302325604
EPI557025,EPI349103,1.6837209302325604
EPI557025,EPI1868550,1.6837209302325604
EPI557025,EPI353906,1.6837209302325604
EPI557025,EPI358028,4.926829268292685
EPI557025,EPI391247,4.926829268292684
EPI557025,EPI1868551,4.926829268292684
EPI557025,EPI460558,1.5333333333333368
EPI557025,EPI426061,2.2705882352941185
EPI557025,EPI508254,0.0
EPI557025,EPI515296,0.0
EPI557025,EPI530677,0.0
EPI557025,EPI530679,0.0
EPI557025,EPI586293,0.0
EPI557025,EPI540526,0.0
EPI557025,EPI888883,0.0
EPI557025,EPI1868552,0.0
EPI557025,EPI588704,0.30973451327433654
EPI557025,EPI550842,0.30973451327433654
EPI557025,EPI539806,0.30973451327433654
EPI557025,EPI543726,0.30973451327433654
EPI549077,EPI1868486,4.190839694656488
EPI549077,EPI1868485,4.190839694656488
EPI549077,EPI349106,3.6837209302325595
EPI549077,EPI2420071,3.6837209302325595
EPI549077,EPI349103,3.68372093023256
EPI549077,EPI1868550,3.6837209302325595
EPI549077,EPI353906,3.6837209302325595
EPI549077,EPI358028,5.926829268292683
EPI549077,EPI391247,5.926829268292683
EPI549077,EPI1868551,5.926829268292683
EPI549077,EPI460558,2.5333333333333368
EPI549077,EPI426061,4.2705882352941185
EPI549077,EPI508254,0.7931034482758612
EPI549077,EPI515296,0.7931034482758612
EPI549077,EPI530677,0.7931034482758612
EPI549077,EPI530679,0.7931034482758612
EPI549077,EPI586293,1.0286738351254483
EPI549077,EPI540526,1.0286738351254483
EPI549077,EPI888883,1.0286738351254483
EPI549077,EPI1868552,1.0286738351254483
EPI549077,EPI588704,1.8097345132743365
EPI549077,EPI550842,1.8097345132743365
EPI549077,EPI539806,1.8097345132743365
EPI549077,EPI543726,1.8097345132743365
EPI556991,EPI1868486,4.190839694656488
EPI556991,EPI1868485,4.190839694656488
EPI556991,EPI349106,3.18372093023256
EPI556991,EPI2420071,3.18372093023256
EPI556991,EPI349103,3.18372093023256
EPI556991,EPI1868550,3.18372093023256
EPI556991,EPI353906,3.18372093023256
EPI556991,EPI358028,5.926829268292683
EPI556991,EPI391247,5.926829268292683
EPI556991,EPI1868551,5.926829268292683
EPI556991,EPI460558,2.5333333333333368
EPI556991,EPI426061,4.2705882352941185
EPI556991,EPI508254,0.1465517241379306
EPI556991,EPI515296,0.1465517241379306
EPI556991,EPI530677,0.1465517241379306
EPI556991,EPI530679,0.1465517241379306
EPI556991,EPI586293,0.2786738351254483
EPI556991,EPI540526,0.2786738351254483
EPI556991,EPI888883,0.2786738351254483
EPI556991,EPI1868552,0.2786738351254483
EPI556991,EPI588704,1.8097345132743365
EPI556991,EPI550842,1.8097345132743365
EPI556991,EPI539806,1.8097345132743365
EPI556991,EPI543726,1.8097345132743365
EPI563346,EPI1868486,4.190839694656488
EPI563346,EPI1868485,4.190839694656488
EPI556075,EPI1868486,4.190839694656488
EPI556075,EPI1868485,4.190839694656488
EPI563346,EPI349106,2.6837209302325604
EPI563346,EPI2420071,2.6837209302325604
EPI563346,EPI349103,2.6837209302325604
EPI563346,EPI1868550,2.6837209302325604
EPI563346,EPI353906,2.6837209302325604
EPI556075,EPI349106,2.6837209302325604
EPI556075,EPI2420071,2.6837209302325604
EPI556075,EPI349103,2.6837209302325604
EPI556075,EPI1868550,2.6837209302325604
EPI556075,EPI353906,2.6837209302325604
EPI563346,EPI358028,4.926829268292685
EPI563346,EPI391247,4.926829268292684
EPI563346,EPI1868551,4.926829268292684
EPI556075,EPI358028,4.926829268292685
EPI556075,EPI391247,4.926829268292684
EPI556075,EPI1868551,4.926829268292684
EPI563346,EPI460558,2.5333333333333368
EPI556075,EPI460558,2.5333333333333368
EPI563346,EPI426061,4.2705882352941185
EPI556075,EPI426061,4.2705882352941185
EPI563346,EPI508254,1.2931034482758612
EPI563346,EPI515296,1.2931034482758612
EPI563346,EPI530677,1.2931034482758612
EPI563346,EPI530679,1.2931034482758612
EPI556075,EPI508254,1.2931034482758612
EPI556075,EPI515296,1.2931034482758612
EPI556075,EPI530677,1.2931034482758612
EPI556075,EPI530679,1.2931034482758612
EPI563346,EPI586293,1.5286738351254483
EPI563346,EPI540526,1.5286738351254483
EPI563346,EPI888883,1.5286738351254483
EPI563346,EPI1868552,1.5286738351254483
EPI556075,EPI586293,1.5286738351254483
EPI556075,EPI540526,1.5286738351254483
EPI556075,EPI888883,1.5286738351254483
EPI556075,EPI1868552,1.5286738351254483
EPI563346,EPI588704,1.8097345132743365
EPI563346,EPI550842,1.8097345132743365
EPI563346,EPI539806,1.8097345132743365
EPI563346,EPI543726,1.8097345132743365
EPI556075,EPI588704,1.8097345132743365
EPI556075,EPI550842,1.8097345132743365
EPI556075,EPI539806,1.8097345132743365
EPI556075,EPI543726,1.8097345132743365
EPI563329,EPI1868486,4.190839694656488
EPI563329,EPI1868485,4.190839694656488
EPI563329,EPI349106,3.6837209302325595
EPI563329,EPI2420071,3.6837209302325595
EPI563329,EPI349103,3.68372093023256
EPI563329,EPI1868550,3.6837209302325595
EPI563329,EPI353906,3.6837209302325595
EPI563329,EPI358028,5.926829268292683
EPI563329,EPI391247,5.926829268292683
EPI563329,EPI1868551,5.926829268292683
EPI563329,EPI460558,3.5333333333333368
EPI563329,EPI426061,5.270588235294118
EPI563329,EPI508254,2.293103448275861
EPI563329,EPI515296,2.293103448275861
EPI563329,EPI530677,2.293103448275861
EPI563329,EPI530679,2.293103448275861
EPI563329,EPI586293,2.0286738351254474
EPI563329,EPI540526,2.0286738351254474
EPI563329,EPI888883,2.0286738351254474
EPI563329,EPI1868552,2.0286738351254474
EPI563329,EPI588704,1.8097345132743365
EPI563329,EPI550842,1.8097345132743365
EPI563329,EPI539806,1.8097345132743365
EPI563329,EPI543726,1.8097345132743365
EPI552535,EPI1868486,4.190839694656488
EPI552535,EPI1868485,4.190839694656488
EPI552535,EPI349106,3.68372093023256
EPI552535,EPI2420071,3.68372093023256
EPI552535,EPI349103,3.6837209302325595
EPI552535,EPI1868550,3.68372093023256
EPI552535,EPI353906,3.68372093023256
EPI552535,EPI358028,5.926829268292684
EPI552535,EPI391247,5.926829268292682
EPI552535,EPI1868551,5.926829268292683
EPI552535,EPI460558,2.8666666666666702
EPI552535,EPI426061,4.270588235294119
EPI552535,EPI508254,1.2931034482758612
EPI552535,EPI515296,1.2931034482758612
EPI552535,EPI530677,1.2931034482758612
EPI552535,EPI530679,1.2931034482758612
EPI552535,EPI586293,1.9080047789725205
EPI552535,EPI540526,1.8620071684587811
EPI552535,EPI888883,1.862007168458781
EPI552535,EPI1868552,1.8620071684587811
EPI552535,EPI588704,1.8097345132743363
EPI552535,EPI550842,1.8097345132743363
EPI552535,EPI539806,1.8097345132743363
EPI552535,EPI543726,1.8097345132743363
EPI563234,EPI1868486,4.190839694656488
EPI563234,EPI1868485,4.190839694656488
EPI563234,EPI349106,2.6837209302325604
EPI563234,EPI2420071,2.6837209302325604
EPI563234,EPI349103,2.6837209302325604
EPI563234,EPI1868550,2.6837209302325604
EPI563234,EPI353906,2.6837209302325604
EPI563234,EPI358028,5.926829268292683
EPI563234,EPI391247,5.926829268292683
EPI563234,EPI1868551,5.926829268292683
EPI563234,EPI460558,2.5333333333333368
EPI563234,EPI426061,4.2705882352941185
EPI563234,EPI508254,1.2931034482758612
EPI563234,EPI515296,1.2931034482758612
EPI563234,EPI530677,1.2931034482758612
EPI563234,EPI530679,1.2931034482758612
EPI563234,EPI586293,1.5286738351254483
EPI563234,EPI540526,1.5286738351254483
EPI563234,EPI888883,1.5286738351254483
EPI563234,EPI1868552,1.5286738351254483
EPI563234,EPI588704,2.3097345132743357
EPI563234,EPI550842,2.3097345132743357
EPI563234,EPI539806,2.3097345132743357
EPI563234,EPI543726,2.3097345132743357
EPI607753,EPI1868486,4.190839694656488
EPI607753,EPI1868485,4.190839694656488
EPI607753,EPI349106,3.6837209302325595
EPI607753,EPI2420071,3.6837209302325595
EPI607753,EPI349103,3.68372093023256
EPI607753,EPI1868550,3.6837209302325595
EPI607753,EPI353906,3.6837209302325595
EPI607753,EPI358028,4.926829268292685
EPI607753,EPI391247,4.926829268292684
EPI607753,EPI1868551,4.926829268292684
EPI607753,EPI460558,3.5333333333333368
EPI607753,EPI426061,4.2705882352941185
EPI607753,EPI508254,1.7931034482758612
EPI607753,EPI515296,1.7931034482758612
EPI607753,EPI530677,1.7931034482758612
EPI607753,EPI530679,1.7931034482758612
EPI607753,EPI586293,1.5286738351254483
EPI607753,EPI540526,1.5286738351254483
EPI607753,EPI888883,1.5286738351254483
EPI607753,EPI1868552,1.5286738351254483
EPI607753,EPI588704,1.8097345132743365
EPI607753,EPI550842,1.8097345132743365
EPI607753,EPI539806,1.8097345132743365
EPI607753,EPI543726,1.8097345132743365
EPI544078,EPI1868486,4.190839694656488
EPI544078,EPI1868485,4.190839694656488
EPI544078,EPI349106,3.6837209302325595
EPI544078,EPI2420071,3.6837209302325595
EPI544078,EPI349103,3.68372093023256
EPI544078,EPI1868550,3.6837209302325595
EPI544078,EPI353906,3.6837209302325595
EPI544078,EPI358028,4.926829268292685
EPI544078,EPI391247,4.926829268292685
EPI544078,EPI1868551,4.926829268292684
EPI544078,EPI460558,3.5333333333333368
EPI544078,EPI426061,4.2705882352941185
EPI544078,EPI508254,1.2931034482758612
EPI544078,EPI515296,1.2931034482758612
EPI544078,EPI530677,1.2931034482758612
EPI544078,EPI530679,1.2931034482758612
EPI544078,EPI586293,1.0286738351254483
EPI544078,EPI540526,1.0286738351254483
EPI544078,EPI888883,1.0286738351254483
EPI544078,EPI1868552,1.0286738351254483
EPI544078,EPI588704,1.8097345132743365
EPI544078,EPI550842,1.8097345132743365
EPI544078,EPI539806,1.8097345132743365
EPI544078,EPI543726,1.8097345132743365
EPI558030,EPI349106,2.6837209302325604
EPI558030,EPI2420071,2.6837209302325604
EPI558030,EPI349103,2.6837209302325604
EPI558030,EPI1868550,2.6837209302325604
EPI558030,EPI353906,2.6837209302325604
EPI557348,EPI1868486,4.190839694656488
EPI557348,EPI1868485,4.190839694656488
EPI557348,EPI349106,1.6837209302325604
EPI557348,EPI2420071,1.6837209302325604
EPI557348,EPI349103,1.6837209302325604
EPI557348,EPI1868550,1.6837209302325604
EPI557348,EPI353906,1.6837209302325604
EPI557348,EPI358028,5.926829268292683
EPI557348,EPI391247,5.926829268292683
EPI557348,EPI1868551,5.926829268292683
EPI557348,EPI460558,1.5333333333333368
EPI557348,EPI426061,3.2705882352941185
EPI557348,EPI508254,0.7931034482758612
EPI557348,EPI515296,0.7931034482758612
EPI557348,EPI530677,0.7931034482758612
EPI557348,EPI530679,0.7931034482758612
EPI557348,EPI586293,0.5286738351254483
EPI557348,EPI540526,0.5286738351254483
EPI557348,EPI888883,0.5286738351254483
EPI557348,EPI1868552,0.5286738351254483
EPI557348,EPI588704,1.3097345132743365
EPI557348,EPI550842,1.3097345132743365
EPI557348,EPI539806,1.3097345132743365
EPI557348,EPI543726,1.3097345132743365
EPI557241,EPI1868486,4.190839694656488
EPI557241,EPI1868485,4.190839694656488
EPI557241,EPI349106,2.6837209302325604
EPI557241,EPI2420071,2.6837209302325604
EPI557241,EPI349103,2.6837209302325604
EPI557241,EPI1868550,2.6837209302325604
EPI557241,EPI353906,2.6837209302325604
EPI557241,EPI358028,4.926829268292685
EPI557241,EPI391247,4.926829268292684
EPI557241,EPI1868551,4.926829268292684
EPI557241,EPI460558,2.5333333333333368
EPI557241,EPI426061,4.2705882352941185
EPI557241,EPI508254,0.7931034482758612
EPI557241,EPI515296,0.7931034482758612
EPI557241,EPI530677,0.7931034482758612
EPI557241,EPI530679,0.7931034482758612
EPI557241,EPI586293,1.5286738351254483
EPI557241,EPI540526,1.5286738351254483
EPI557241,EPI888883,1.5286738351254483
EPI557241,EPI1868552,1.5286738351254483
EPI557241,EPI588704,1.8097345132743365
EPI557241,EPI550842,1.8097345132743365
EPI557241,EPI539806,1.8097345132743365
EPI557241,EPI543726,1.8097345132743365
EPI557362,EPI1868486,4.190839694656488
EPI557362,EPI1868485,4.190839694656488
